id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est,combatant_deaths
204982,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-06-21,Rebel shelling kills three civilians in Yemen's Aden""",Agence France Presse,2015-06-21,Rebel shelling kills three civilians in Yemen's Aden,military sources ,2,Laḩij town,,Laḩij governorate,Al Ḩawţah district,13.056667,44.881944,POINT (44.881944 13.056667),148770,Yemen (North Yemen),678,Middle East,1,1,06/20/2015 00:00:00,06/20/2015 00:00:00,0,0,0,12,12,12,12,0
204983,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-06-21,Rebel shelling kills three civilians in Yemen's Aden""",Agence France Presse,2015-06-21,Rebel shelling kills three civilians in Yemen's Aden,local military sources ,1,aḑ-Ḑāli‘ town,,aḑ-Ḑāli‘ governorate,aḑ-Ḑāli‘ district,13.695723,44.73137,POINT (44.731370 13.695723),149490,Yemen (North Yemen),678,Middle East,1,2,06/20/2015 00:00:00,06/21/2015 00:00:00,15,2,0,0,17,17,17,17
204984,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""BBC Monitoring Middle East,2015-06-22,""Dozens"" of Huthis killed in fierce clashes with pro-government forces in Yemen""",BBC Monitoring Middle East,2015-06-22,"""Dozens"" of Huthis killed in fierce clashes with pro-government forces in Yemen",locals ,1,An Nakhlah town,,Ma'rib governorate,Al ‘Abdīyah district,14.733108,45.36562,POINT (45.365620 14.733108),150931,Yemen (North Yemen),678,Middle East,1,1,06/22/2015 00:00:00,06/22/2015 00:00:00,27,0,0,0,27,27,27,27
204985,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""BBC Monitoring Middle East,2015-06-22,""Dozens"" of Huthis killed in fierce clashes with pro-government forces in Yemen""",BBC Monitoring Middle East,2015-06-22,"""Dozens"" of Huthis killed in fierce clashes with pro-government forces in Yemen",locals ,1,An Nakhlah town,,Ma'rib governorate,Al ‘Abdīyah district,14.733108,45.36562,POINT (45.365620 14.733108),150931,Yemen (North Yemen),678,Middle East,1,1,06/22/2015 00:00:00,06/22/2015 00:00:00,3,0,0,0,3,3,3,3
204987,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-06-23,39 killed, dozens wounded in south Yemen clashes""",Agence France Presse,2015-06-23,"39 killed, dozens wounded in south Yemen clashes",health chief,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,06/23/2015 00:00:00,06/23/2015 00:00:00,0,0,7,0,7,7,7,0
204988,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-06-23,39 killed, dozens wounded in south Yemen clashes""",Agence France Presse,2015-06-23,"39 killed, dozens wounded in south Yemen clashes",a local official ,1,aḑ-Ḑāli‘ town,,aḑ-Ḑāli‘ governorate,aḑ-Ḑāli‘ district,13.695723,44.73137,POINT (44.731370 13.695723),149490,Yemen (North Yemen),678,Middle East,1,1,06/23/2015 00:00:00,06/23/2015 00:00:00,24,8,0,0,32,32,32,32
204989,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Reuters News,2015-06-25,Shelling by Yemeni group kills four troops on Saudi border""",Reuters News,2015-06-25,Shelling by Yemeni group kills four troops on Saudi border,Saudi state media ,5,Saudi Arabia - Yemen border,,,,17.397132,43.477426,POINT (43.477426 17.397132),154527,Yemen (North Yemen),678,Middle East,1,1,06/24/2015 00:00:00,06/24/2015 00:00:00,0,4,0,0,4,4,4,4
204991,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-06-25,Drone strike kills four 'Qaeda militants' in Yemen""",Agence France Presse,2015-06-25,Drone strike kills four 'Qaeda militants' in Yemen,a medical source,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,06/25/2015 00:00:00,06/25/2015 00:00:00,0,0,4,0,4,4,4,0
204993,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2015-06-25,Saudi-led airstrikes, rebel shelling kills 9 in Yemen""",Associated Press Newswires,2015-06-25,"Saudi-led airstrikes, rebel shelling kills 9 in Yemen",Yemeni security officials ,4,al-Jawf governorate,,al-Jawf governorate,,16.689733,45.611557,POINT (45.611557 16.689733),153812,Yemen (North Yemen),678,Middle East,1,1,06/25/2015 00:00:00,06/25/2015 00:00:00,0,0,5,0,5,5,5,0
204995,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Reuters News,2015-06-27,Yemen's Houthis attack Aden refinery, fire starts: witnesses""",Reuters News,2015-06-27,"Yemen's Houthis attack Aden refinery, fire starts: witnesses",medical sources ,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,06/27/2015 00:00:00,06/27/2015 00:00:00,0,0,8,0,8,8,8,0
204996,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Reuters News,2015-06-27,Yemen's Houthis attack Aden refinery, fire starts: witnesses""",Reuters News,2015-06-27,"Yemen's Houthis attack Aden refinery, fire starts: witnesses",sources from the resistance movement and residents ,2,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,06/27/2015 00:00:00,06/27/2015 00:00:00,10,4,0,0,14,14,14,14
204998,,2015,True,Clear,1,13645,13645,Yemen (North Yemen): Islamic State,14609,14609,Government of Yemen (North Yemen) - IS,123,123,Government of Yemen (North Yemen),234,234,IS,1,"""Agence France Presse,2015-06-30,28 dead in IS-claimed attack on Shiites in Yemen""",Agence France Presse,2015-06-30,28 dead in IS-claimed attack on Shiites in Yemen,a security source ,1,Şan‘ā’ city,,Amānat al ‘Āşimah governorate,,15.354722,44.206667,POINT (44.206667 15.354722),151649,Yemen (North Yemen),678,Middle East,1,1,06/29/2015 00:00:00,06/29/2015 00:00:00,0,0,8,20,28,28,28,0
204999,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-06-30,28 dead in IS-claimed attack on Shiites in Yemen""",Agence France Presse,2015-06-30,28 dead in IS-claimed attack on Shiites in Yemen,medics ,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,2,1,06/28/2015 00:00:00,06/28/2015 00:00:00,0,0,1,12,13,13,13,0
205000,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,2,"""Agence France Presse,2015-07-01,Rebel fire kills 20 civilians in Yemen's Aden"";""Agence France Presse,2015-07-01,Rebel fire kills 31 civilians in Yemen's Aden""",Agence France Presse;Agence France Presse,2015-07-01;2015-07-01,Rebel fire kills 20 civilians in Yemen's Aden;Rebel fire kills 31 civilians in Yemen's Aden,"loyalist forces spokesman, witnesses ",1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,07/01/2015 00:00:00,07/01/2015 00:00:00,0,0,31,0,31,31,31,0
205001,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-07-01,Rebel fire kills 20 civilians in Yemen's Aden""",Agence France Presse,2015-07-01,Rebel fire kills 20 civilians in Yemen's Aden,a local official ,4,Laḩij governorate,,Laḩij governorate,,13.166667,44.583332,POINT (44.583332 13.166667),148770,Yemen (North Yemen),678,Middle East,1,1,07/01/2015 00:00:00,07/01/2015 00:00:00,13,0,0,0,13,13,13,13
205148,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-07-02,Deadly clashes rock Yemen as UN raises emergency level""",Agence France Presse,2015-07-02,Deadly clashes rock Yemen as UN raises emergency level,"a military officials, residents",1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,07/02/2015 00:00:00,07/02/2015 00:00:00,7,5,2,0,14,14,14,12
205149,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-07-02,Deadly clashes rock Yemen as UN raises emergency level""",Agence France Presse,2015-07-02,Deadly clashes rock Yemen as UN raises emergency level,Medical sources ,1,Şan‘ā’ city,,Amānat al ‘Āşimah governorate,,15.354722,44.206667,POINT (44.206667 15.354722),151649,Yemen (North Yemen),678,Middle East,1,1,07/02/2015 00:00:00,07/02/2015 00:00:00,8,0,0,0,8,8,8,8
205150,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Reuters News,2015-07-02,Eight dead in new Saudi-led strikes on Yemen's Sanaa - agency""",Reuters News,2015-07-02,Eight dead in new Saudi-led strikes on Yemen's Sanaa - agency,witnesses ,4,Şa‘dah governorate,,Şa‘dah governorate,,17.063404,43.914882,POINT (43.914882 17.063404),154528,Yemen (North Yemen),678,Middle East,1,1,07/02/2015 00:00:00,07/02/2015 00:00:00,0,0,0,2,2,2,2,0
205151,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-07-03,Clashes, strikes kill 21 in Yemen's Aden""",Agence France Presse,2015-07-03,"Clashes, strikes kill 21 in Yemen's Aden",military sources ,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,07/03/2015 00:00:00,07/03/2015 00:00:00,7,14,0,0,21,21,21,21
205152,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-07-03,Clashes, strikes kill 21 in Yemen's Aden""",Agence France Presse,2015-07-03,"Clashes, strikes kill 21 in Yemen's Aden",city health chief,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,2,07/02/2015 00:00:00,07/03/2015 00:00:00,0,0,0,5,5,5,5,0
205156,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-07-05,Fighting grips Yemen's Aden as UN envoy presses truce bid""",Agence France Presse,2015-07-05,Fighting grips Yemen's Aden as UN envoy presses truce bid,officials ,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,07/05/2015 00:00:00,07/05/2015 00:00:00,0,0,0,14,14,14,14,0
205157,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-07-05,Fighting grips Yemen's Aden as UN envoy presses truce bid""",Agence France Presse,2015-07-05,Fighting grips Yemen's Aden as UN envoy presses truce bid,military sources ,4,Laḩij governorate,,Laḩij governorate,,13.166667,44.583332,POINT (44.583332 13.166667),148770,Yemen (North Yemen),678,Middle East,1,1,07/05/2015 00:00:00,07/05/2015 00:00:00,11,0,0,0,11,11,11,11
205158,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-07-05,Fighting grips Yemen's Aden as UN envoy presses truce bid""",Agence France Presse,2015-07-05,Fighting grips Yemen's Aden as UN envoy presses truce bid,military sources,2,Al-Anad village,,Laḩij governorate,Al Ḩawţah district,13.210556,44.785,POINT (44.785000 13.210556),148770,Yemen (North Yemen),678,Middle East,1,1,07/05/2015 00:00:00,07/05/2015 00:00:00,8,2,0,0,10,10,10,10
205159,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Reuters News,2015-07-05,Saudi-led strikes kill 30 in northern Yemen, Houthis say""",Reuters News,2015-07-05,"Saudi-led strikes kill 30 in northern Yemen, Houthis say",Houthi-run news agency Saba ,1,‘Āhim town,,Ḩajjah governorate,Mustabā’ district,16.266667,43.316667,POINT (43.316667 16.266667),153087,Yemen (North Yemen),678,Middle East,1,1,07/05/2015 00:00:00,07/05/2015 00:00:00,0,0,0,0,0,30,0,0
205160,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-07-06,Warplanes bomb Saleh party HQ in Yemen capital""",Agence France Presse,2015-07-06,Warplanes bomb Saleh party HQ in Yemen capital,a provincial official ,4,Laḩij governorate,,Laḩij governorate,,13.166667,44.583332,POINT (44.583332 13.166667),148770,Yemen (North Yemen),678,Middle East,1,1,07/06/2015 00:00:00,07/06/2015 00:00:00,0,0,0,41,41,41,41,0
205161,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-07-06,Warplanes bomb Saleh party HQ in Yemen capital""",Agence France Presse,2015-07-06,Warplanes bomb Saleh party HQ in Yemen capital,provincial official,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,07/06/2015 00:00:00,07/06/2015 00:00:00,0,0,5,0,5,5,5,0
205162,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Reuters News,2015-07-07,Air strikes, ground combat in Yemen killed nearly 200""",Reuters News,2015-07-07,"Air strikes, ground combat in Yemen killed nearly 200",Houthi-controlled state media agency Saba,4,‘Amrān governorate,,‘Amrān governorate,,16.230218,43.909835,POINT (43.909835 16.230218),153088,Yemen (North Yemen),678,Middle East,1,1,07/06/2015 00:00:00,07/06/2015 00:00:00,0,0,0,0,0,63,0,0
205163,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Reuters News,2015-07-07,Air strikes, ground combat in Yemen killed nearly 200""",Reuters News,2015-07-07,"Air strikes, ground combat in Yemen killed nearly 200",local residents ,2,‘Amrān town,,‘Amrān governorate,‘Amrān district,16.230218,43.909834,POINT (43.909834 16.230218),153088,Yemen (North Yemen),678,Middle East,1,1,07/06/2015 00:00:00,07/06/2015 00:00:00,0,0,0,20,20,20,20,0
205164,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,2,"""Reuters News,2015-07-07,Air strikes, ground combat in Yemen killed nearly 200"";""Amnesty International,2015-08-31,Nowhere safe for civilians""",Reuters News;Amnesty International,2015-07-07;2015-08-31,"Air strikes, ground combat in Yemen killed nearly 200;Nowhere safe for civilians","Houthi-controlled state media agency Saba, Amnesty ",1,al-Fayush town,,Laḩij governorate,Tuban district,13.02438,44.953961,POINT (44.953961 13.024380),148770,Yemen (North Yemen),678,Middle East,1,1,07/06/2015 00:00:00,07/06/2015 00:00:00,0,0,0,40,40,40,40,0
205167,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-07-08,30 soldiers killed in mutiny at Yemen army base""",Agence France Presse,2015-07-08,30 soldiers killed in mutiny at Yemen army base,a military source ,5,Saudi Arabia - Yemen border,,,,17.397132,43.477426,POINT (43.477426 17.397132),154527,Yemen (North Yemen),678,Middle East,1,1,07/07/2015 00:00:00,07/07/2015 00:00:00,30,0,0,0,30,30,30,30
205168,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-07-08,30 soldiers killed in mutiny at Yemen army base""",Agence France Presse,2015-07-08,30 soldiers killed in mutiny at Yemen army base,a military source ,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,07/08/2015 00:00:00,07/08/2015 00:00:00,0,0,8,0,8,8,8,0
205169,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-07-09,36 rebels killed in south Yemen attacks, air strikes""",Agence France Presse,2015-07-09,"36 rebels killed in south Yemen attacks, air strikes",a military source ,4,Abyan governorate,,Abyan governorate,,13.786202,46.141765,POINT (46.141765 13.786202),149493,Yemen (North Yemen),678,Middle East,1,1,07/09/2015 00:00:00,07/09/2015 00:00:00,15,0,0,0,15,15,15,15
